Name,X,Y,Score,Timestamp
nose,780.0492477416992,94.15936589241028,0.39746925234794617,1711728378321
left_eye,844.9351453781128,12.597270905971527,0.2331876903772354,1711728378321
right_eye,699.3105506896973,12.027627378702164,0.42644205689430237,1711728378321
left_ear,952.0486688613892,1.4846764504909515,0.13516759872436523,1711728378321
right_ear,607.252631187439,1.570131964981556,0.23603586852550507,1711728378321
left_shoulder,987.7792119979858,178.00482273101807,0.2447517216205597,1711728378321
right_shoulder,495.19813537597656,217.03686475753784,0.5844111442565918,1711728378321
left_elbow,991.8945789337158,433.2353353500366,0.08754094690084457,1711728378321
right_elbow,393.0953109264374,638.503589630127,0.08079434186220169,1711728378321
left_wrist,916.1463785171509,617.4309539794922,0.05208144709467888,1711728378321
right_wrist,380.4481375217438,689.1822338104248,0.06856183707714081,1711728378321
left_hip,882.6629257202148,654.7448587417603,0.6211175918579102,1711728378321
right_hip,610.400493144989,669.1039896011353,0.4853760600090027,1711728378321
left_knee,895.8965587615967,701.1453151702881,0.06662733852863312,1711728378321
right_knee,541.518383026123,696.1500120162964,0.022008046507835388,1711728378321
left_ankle,706.8113803863525,724.3075847625732,0.012797709554433823,1711728378321
right_ankle,745.405707359314,727.2690868377686,0.020467592403292656,1711728378321
nose,764.1212004862307,171.56436239931833,0.29909548163414,1711728378498
left_eye,839.1719159854672,58.59703392304879,0.6201037168502808,1711728378498
right_eye,695.4300656655162,61.737681258305564,0.4444844722747803,1711728378498
left_ear,936.4750847796213,-2.8329929347371845,0.5620924234390259,1711728378498
right_ear,597.9400292567102,18.561314568905708,0.7251373529434204,1711728378498
left_shoulder,1087.6741427864783,111.64913019445112,0.6535621285438538,1711728378498
right_shoulder,454.77179205402297,185.5387298417268,0.7014216184616089,1711728378498
left_elbow,1256.4474949784303,516.2066419008859,0.162147656083107,1711728378498
right_elbow,354.2977992302459,677.0511036843628,0.5888987183570862,1711728378498
left_wrist,1140.5907969904056,693.6741967764056,0.058702073991298676,1711728378498
